X1,X2
-5.341176471,52.98823529
-5.268627451,52.98823529
-5.196078431,52.98823529
-5.123529412,52.98823529
-5.050980392,52.98823529
-4.978431373,52.98823529
-4.905882353,52.98823529
-4.833333333,52.98823529
-4.760784314,52.98823529
-4.688235294,52.98823529
-4.615686275,52.98823529
-4.543137255,52.98823529
-4.470588235,52.98823529
-4.398039216,52.98823529
-4.325490196,52.98823529
-4.252941176,52.98823529
-4.180392157,52.98823529
-4.107843137,52.98823529
-4.035294118,52.98823529
-3.962745098,52.98823529
-3.890196078,52.98823529
-3.817647059,52.98823529
-3.745098039,52.98823529
-3.67254902,52.98823529
-3.6,52.98823529
-3.52745098,52.98823529
-3.454901961,52.98823529
-3.382352941,52.98823529
-3.309803922,52.98823529
-3.237254902,52.98823529
-3.164705882,52.98823529
-3.092156863,52.98823529
-3.019607843,52.98823529
-2.947058824,52.98823529
-2.874509804,52.98823529
-2.801960784,52.98823529
-2.729411765,52.98823529
-2.656862745,52.98823529
-2.584313725,52.98823529
-2.511764706,52.98823529
-2.439215686,52.98823529
-2.366666667,52.98823529
-2.294117647,52.98823529
-2.221568627,52.98823529
-2.149019608,52.98823529
-2.076470588,52.98823529
-2.003921569,52.98823529
-1.931372549,52.98823529
-1.858823529,52.98823529
-1.78627451,52.98823529
-1.71372549,52.98823529
-1.641176471,52.98823529
-1.568627451,52.98823529
-1.496078431,52.98823529
-1.423529412,52.98823529
-1.350980392,52.98823529
-1.278431373,52.98823529
-1.205882353,52.98823529
-1.133333333,52.98823529
-1.060784314,52.98823529
-0.988235294,52.98823529
-0.915686275,52.98823529
-0.843137255,52.98823529
-0.770588235,52.98823529
-0.698039216,52.98823529
-0.625490196,52.98823529
-0.552941176,52.98823529
-0.480392157,52.98823529
-0.407843137,52.98823529
-0.335294118,52.98823529
-0.262745098,52.98823529
-0.190196078,52.98823529
-0.117647059,52.98823529
-0.045098039,52.98823529
0.02745098,52.98823529
0.1,52.98823529
0.17254902,52.98823529
0.245098039,52.98823529
0.317647059,52.98823529
0.390196078,52.98823529
0.462745098,52.98823529
0.535294118,52.98823529
0.607843137,52.98823529
0.680392157,52.98823529
0.752941176,52.98823529
0.825490196,52.98823529
0.898039216,52.98823529
0.970588235,52.98823529
1.043137255,52.98823529
1.115686275,52.98823529
1.188235294,52.98823529
1.260784314,52.98823529
1.333333333,52.98823529
1.405882353,52.98823529
1.478431373,52.98823529
1.550980392,52.98823529
1.623529412,52.98823529
1.696078431,52.98823529
1.768627451,52.98823529
1.841176471,52.98823529
1.91372549,52.98823529
1.98627451,52.98823529
2.058823529,52.98823529
2.131372549,52.98823529
2.203921569,52.98823529
2.276470588,52.98823529
2.349019608,52.98823529
2.421568627,52.98823529
2.494117647,52.98823529
2.566666667,52.98823529
2.639215686,52.98823529
2.711764706,52.98823529
2.784313725,52.98823529
2.856862745,52.98823529
2.929411765,52.98823529
3.001960784,52.98823529
3.074509804,52.98823529
3.147058824,52.98823529
3.219607843,52.98823529
3.292156863,52.98823529
3.364705882,52.98823529
3.437254902,52.98823529
3.509803922,52.98823529
3.582352941,52.98823529
3.654901961,52.98823529
3.72745098,52.98823529
3.8,52.98823529
3.87254902,52.98823529
3.945098039,52.98823529
4.017647059,52.98823529
4.090196078,52.98823529
4.162745098,52.98823529
4.235294118,52.98823529
4.307843137,52.98823529
4.380392157,52.98823529
4.452941176,52.98823529
4.525490196,52.98823529
4.598039216,52.98823529
4.670588235,52.98823529
4.743137255,52.98823529
4.815686275,52.98823529
4.888235294,52.98823529
4.960784314,52.98823529
5.033333333,52.98823529
5.105882353,52.98823529
5.178431373,52.98823529
5.250980392,52.98823529
5.323529412,52.98823529
5.396078431,52.98823529
5.468627451,52.98823529
5.541176471,52.98823529
5.61372549,52.98823529
5.68627451,52.98823529
5.758823529,52.98823529
5.831372549,52.98823529
5.903921569,52.98823529
5.976470588,52.98823529
6.049019608,52.98823529
6.121568627,52.98823529
6.194117647,52.98823529
6.266666667,52.98823529
6.339215686,52.98823529
6.411764706,52.98823529
6.484313725,52.98823529
6.556862745,52.98823529
6.629411765,52.98823529
6.701960784,52.98823529
6.774509804,52.98823529
6.847058824,52.98823529
6.919607843,52.98823529
6.992156863,52.98823529
7.064705882,52.98823529
7.137254902,52.98823529
7.209803922,52.98823529
7.282352941,52.98823529
7.354901961,52.98823529
7.42745098,52.98823529
7.5,52.98823529
-11,53.04117647
-10.92745098,53.04117647
-10.85490196,53.04117647
-10.78235294,53.04117647
-10.70980392,53.04117647
-10.6372549,53.04117647
-10.56470588,53.04117647
-10.49215686,53.04117647
-10.41960784,53.04117647
-10.34705882,53.04117647
-10.2745098,53.04117647
-10.20196078,53.04117647
-10.12941176,53.04117647
-10.05686275,53.04117647
-9.984313725,53.04117647
-9.911764706,53.04117647
-9.839215686,53.04117647
-9.766666667,53.04117647
-9.694117647,53.04117647
-9.621568627,53.04117647
-9.549019608,53.04117647
-9.476470588,53.04117647
-9.403921569,53.04117647
-9.331372549,53.04117647
-9.258823529,53.04117647
-9.18627451,53.04117647
-9.11372549,53.04117647
-9.041176471,53.04117647
-8.968627451,53.04117647
-8.896078431,53.04117647
-8.823529412,53.04117647
-8.750980392,53.04117647
-8.678431373,53.04117647
-8.605882353,53.04117647
-8.533333333,53.04117647
-8.460784314,53.04117647
-8.388235294,53.04117647
-8.315686275,53.04117647
-8.243137255,53.04117647
-8.170588235,53.04117647
-8.098039216,53.04117647
-8.025490196,53.04117647
-7.952941176,53.04117647
-7.880392157,53.04117647
-7.807843137,53.04117647
-7.735294118,53.04117647
-7.662745098,53.04117647
-7.590196078,53.04117647
-7.517647059,53.04117647
-7.445098039,53.04117647
-7.37254902,53.04117647
-7.3,53.04117647
-7.22745098,53.04117647
-7.154901961,53.04117647
-7.082352941,53.04117647
-7.009803922,53.04117647
-6.937254902,53.04117647
-6.864705882,53.04117647
-6.792156863,53.04117647
-6.719607843,53.04117647
-6.647058824,53.04117647
-6.574509804,53.04117647
-6.501960784,53.04117647
-6.429411765,53.04117647
-6.356862745,53.04117647
-6.284313725,53.04117647
-6.211764706,53.04117647
-6.139215686,53.04117647
-6.066666667,53.04117647
-5.994117647,53.04117647
-5.921568627,53.04117647
-5.849019608,53.04117647
-5.776470588,53.04117647
-5.703921569,53.04117647
-5.631372549,53.04117647
-5.558823529,53.04117647
-5.48627451,53.04117647
-5.41372549,53.04117647
-5.341176471,53.04117647
-5.268627451,53.04117647
-5.196078431,53.04117647
-5.123529412,53.04117647
-5.050980392,53.04117647
-4.978431373,53.04117647
-4.905882353,53.04117647
-4.833333333,53.04117647
-4.760784314,53.04117647
-4.688235294,53.04117647
-4.615686275,53.04117647
-4.543137255,53.04117647
-4.470588235,53.04117647
-4.398039216,53.04117647
-4.325490196,53.04117647
-4.252941176,53.04117647
-4.180392157,53.04117647
-4.107843137,53.04117647
-4.035294118,53.04117647
-3.962745098,53.04117647
-3.890196078,53.04117647
-3.817647059,53.04117647
-3.745098039,53.04117647
-3.67254902,53.04117647
-3.6,53.04117647
-3.52745098,53.04117647
-3.454901961,53.04117647
-3.382352941,53.04117647
-3.309803922,53.04117647
-3.237254902,53.04117647
-3.164705882,53.04117647
-3.092156863,53.04117647
-3.019607843,53.04117647
-2.947058824,53.04117647
-2.874509804,53.04117647
-2.801960784,53.04117647
-2.729411765,53.04117647
-2.656862745,53.04117647
-2.584313725,53.04117647
-2.511764706,53.04117647
-2.439215686,53.04117647
-2.366666667,53.04117647
-2.294117647,53.04117647
-2.221568627,53.04117647
-2.149019608,53.04117647
-2.076470588,53.04117647
-2.003921569,53.04117647
-1.931372549,53.04117647
-1.858823529,53.04117647
-1.78627451,53.04117647
-1.71372549,53.04117647
-1.641176471,53.04117647
-1.568627451,53.04117647
-1.496078431,53.04117647
-1.423529412,53.04117647
-1.350980392,53.04117647
-1.278431373,53.04117647
-1.205882353,53.04117647
-1.133333333,53.04117647
-1.060784314,53.04117647
-0.988235294,53.04117647
-0.915686275,53.04117647
-0.843137255,53.04117647
-0.770588235,53.04117647
-0.698039216,53.04117647
-0.625490196,53.04117647
-0.552941176,53.04117647
-0.480392157,53.04117647
-0.407843137,53.04117647
-0.335294118,53.04117647
-0.262745098,53.04117647
-0.190196078,53.04117647
-0.117647059,53.04117647
-0.045098039,53.04117647
0.02745098,53.04117647
0.1,53.04117647
0.17254902,53.04117647
0.245098039,53.04117647
0.317647059,53.04117647
0.390196078,53.04117647
0.462745098,53.04117647
0.535294118,53.04117647
0.607843137,53.04117647
0.680392157,53.04117647
0.752941176,53.04117647
0.825490196,53.04117647
0.898039216,53.04117647
0.970588235,53.04117647
1.043137255,53.04117647
1.115686275,53.04117647
1.188235294,53.04117647
1.260784314,53.04117647
1.333333333,53.04117647
1.405882353,53.04117647
1.478431373,53.04117647
1.550980392,53.04117647
1.623529412,53.04117647
1.696078431,53.04117647
1.768627451,53.04117647
1.841176471,53.04117647
1.91372549,53.04117647
1.98627451,53.04117647
2.058823529,53.04117647
2.131372549,53.04117647
2.203921569,53.04117647
2.276470588,53.04117647
2.349019608,53.04117647
2.421568627,53.04117647
2.494117647,53.04117647
2.566666667,53.04117647
2.639215686,53.04117647
2.711764706,53.04117647
2.784313725,53.04117647
2.856862745,53.04117647
2.929411765,53.04117647
3.001960784,53.04117647
3.074509804,53.04117647
3.147058824,53.04117647
3.219607843,53.04117647
3.292156863,53.04117647
3.364705882,53.04117647
3.437254902,53.04117647
3.509803922,53.04117647
3.582352941,53.04117647
3.654901961,53.04117647
3.72745098,53.04117647
3.8,53.04117647
3.87254902,53.04117647
3.945098039,53.04117647
4.017647059,53.04117647
4.090196078,53.04117647
4.162745098,53.04117647
4.235294118,53.04117647
4.307843137,53.04117647
4.380392157,53.04117647
4.452941176,53.04117647
4.525490196,53.04117647
4.598039216,53.04117647
4.670588235,53.04117647
4.743137255,53.04117647
4.815686275,53.04117647
4.888235294,53.04117647
4.960784314,53.04117647
5.033333333,53.04117647
5.105882353,53.04117647
5.178431373,53.04117647
5.250980392,53.04117647
5.323529412,53.04117647
5.396078431,53.04117647
5.468627451,53.04117647
5.541176471,53.04117647
5.61372549,53.04117647
5.68627451,53.04117647
5.758823529,53.04117647
5.831372549,53.04117647
5.903921569,53.04117647
5.976470588,53.04117647
6.049019608,53.04117647
6.121568627,53.04117647
6.194117647,53.04117647
6.266666667,53.04117647
6.339215686,53.04117647
6.411764706,53.04117647
6.484313725,53.04117647
6.556862745,53.04117647
6.629411765,53.04117647
6.701960784,53.04117647
6.774509804,53.04117647
6.847058824,53.04117647
6.919607843,53.04117647
6.992156863,53.04117647
7.064705882,53.04117647
7.137254902,53.04117647
7.209803922,53.04117647
7.282352941,53.04117647
7.354901961,53.04117647
7.42745098,53.04117647
7.5,53.04117647
-11,53.09411765
-10.92745098,53.09411765
-10.85490196,53.09411765
-10.78235294,53.09411765
-10.70980392,53.09411765
-10.6372549,53.09411765
-10.56470588,53.09411765
-10.49215686,53.09411765
-10.41960784,53.09411765
-10.34705882,53.09411765
-10.2745098,53.09411765
-10.20196078,53.09411765
-10.12941176,53.09411765
-10.05686275,53.09411765
-9.984313725,53.09411765
-9.911764706,53.09411765
-9.839215686,53.09411765
-9.766666667,53.09411765
-9.694117647,53.09411765
-9.621568627,53.09411765
-9.549019608,53.09411765
-9.476470588,53.09411765
-9.403921569,53.09411765
-9.331372549,53.09411765
-9.258823529,53.09411765
-9.18627451,53.09411765
-9.11372549,53.09411765
-9.041176471,53.09411765
-8.968627451,53.09411765
-8.896078431,53.09411765
-8.823529412,53.09411765
-8.750980392,53.09411765
-8.678431373,53.09411765
-8.605882353,53.09411765
-8.533333333,53.09411765
-8.460784314,53.09411765
-8.388235294,53.09411765
-8.315686275,53.09411765
-8.243137255,53.09411765
-8.170588235,53.09411765
-8.098039216,53.09411765
-8.025490196,53.09411765
-7.952941176,53.09411765
-7.880392157,53.09411765
-7.807843137,53.09411765
-7.735294118,53.09411765
-7.662745098,53.09411765
-7.590196078,53.09411765
-7.517647059,53.09411765
-7.445098039,53.09411765
-7.37254902,53.09411765
-7.3,53.09411765
-7.22745098,53.09411765
-7.154901961,53.09411765
-7.082352941,53.09411765
-7.009803922,53.09411765
-6.937254902,53.09411765
-6.864705882,53.09411765
-6.792156863,53.09411765
-6.719607843,53.09411765
-6.647058824,53.09411765
-6.574509804,53.09411765
-6.501960784,53.09411765
-6.429411765,53.09411765
-6.356862745,53.09411765
-6.284313725,53.09411765
-6.211764706,53.09411765
-6.139215686,53.09411765
-6.066666667,53.09411765
-5.994117647,53.09411765
-5.921568627,53.09411765
-5.849019608,53.09411765
-5.776470588,53.09411765
-5.703921569,53.09411765
-5.631372549,53.09411765
-5.558823529,53.09411765
-5.48627451,53.09411765
-5.41372549,53.09411765
-5.341176471,53.09411765
-5.268627451,53.09411765
-5.196078431,53.09411765
-5.123529412,53.09411765
-5.050980392,53.09411765
-4.978431373,53.09411765
-4.905882353,53.09411765
-4.833333333,53.09411765
-4.760784314,53.09411765
-4.688235294,53.09411765
-4.615686275,53.09411765
-4.543137255,53.09411765
-4.470588235,53.09411765
-4.398039216,53.09411765
-4.325490196,53.09411765
-4.252941176,53.09411765
-4.180392157,53.09411765
-4.107843137,53.09411765
-4.035294118,53.09411765
-3.962745098,53.09411765
-3.890196078,53.09411765
-3.817647059,53.09411765
-3.745098039,53.09411765
-3.67254902,53.09411765
-3.6,53.09411765
-3.52745098,53.09411765
-3.454901961,53.09411765
-3.382352941,53.09411765
-3.309803922,53.09411765
-3.237254902,53.09411765
-3.164705882,53.09411765
-3.092156863,53.09411765
-3.019607843,53.09411765
-2.947058824,53.09411765
-2.874509804,53.09411765
-2.801960784,53.09411765
-2.729411765,53.09411765
-2.656862745,53.09411765
-2.584313725,53.09411765
-2.511764706,53.09411765
-2.439215686,53.09411765
-2.366666667,53.09411765
-2.294117647,53.09411765
-2.221568627,53.09411765
-2.149019608,53.09411765
-2.076470588,53.09411765
-2.003921569,53.09411765
-1.931372549,53.09411765
-1.858823529,53.09411765
-1.78627451,53.09411765
-1.71372549,53.09411765
-1.641176471,53.09411765
-1.568627451,53.09411765
-1.496078431,53.09411765
-1.423529412,53.09411765
-1.350980392,53.09411765
-1.278431373,53.09411765
-1.205882353,53.09411765
-1.133333333,53.09411765
-1.060784314,53.09411765
-0.988235294,53.09411765
-0.915686275,53.09411765
-0.843137255,53.09411765
-0.770588235,53.09411765
-0.698039216,53.09411765
-0.625490196,53.09411765
-0.552941176,53.09411765
-0.480392157,53.09411765
-0.407843137,53.09411765
-0.335294118,53.09411765
-0.262745098,53.09411765
-0.190196078,53.09411765
-0.117647059,53.09411765
-0.045098039,53.09411765
0.02745098,53.09411765
0.1,53.09411765
0.17254902,53.09411765
0.245098039,53.09411765
0.317647059,53.09411765
0.390196078,53.09411765
0.462745098,53.09411765
0.535294118,53.09411765
0.607843137,53.09411765
0.680392157,53.09411765
0.752941176,53.09411765
0.825490196,53.09411765
0.898039216,53.09411765
0.970588235,53.09411765
1.043137255,53.09411765
1.115686275,53.09411765
1.188235294,53.09411765
1.260784314,53.09411765
1.333333333,53.09411765
1.405882353,53.09411765
1.478431373,53.09411765
1.550980392,53.09411765
1.623529412,53.09411765
1.696078431,53.09411765
1.768627451,53.09411765
1.841176471,53.09411765
1.91372549,53.09411765
1.98627451,53.09411765
2.058823529,53.09411765
2.131372549,53.09411765
2.203921569,53.09411765
2.276470588,53.09411765
2.349019608,53.09411765
2.421568627,53.09411765
2.494117647,53.09411765
2.566666667,53.09411765
2.639215686,53.09411765
2.711764706,53.09411765
2.784313725,53.09411765
2.856862745,53.09411765
2.929411765,53.09411765
3.001960784,53.09411765
3.074509804,53.09411765
3.147058824,53.09411765
3.219607843,53.09411765
3.292156863,53.09411765
3.364705882,53.09411765
3.437254902,53.09411765
3.509803922,53.09411765
3.582352941,53.09411765
3.654901961,53.09411765
3.72745098,53.09411765
3.8,53.09411765
3.87254902,53.09411765
3.945098039,53.09411765
4.017647059,53.09411765
4.090196078,53.09411765
4.162745098,53.09411765
4.235294118,53.09411765
4.307843137,53.09411765
4.380392157,53.09411765
4.452941176,53.09411765
4.525490196,53.09411765
4.598039216,53.09411765
4.670588235,53.09411765
4.743137255,53.09411765
4.815686275,53.09411765
4.888235294,53.09411765
4.960784314,53.09411765
5.033333333,53.09411765
5.105882353,53.09411765
5.178431373,53.09411765
5.250980392,53.09411765
5.323529412,53.09411765
5.396078431,53.09411765
5.468627451,53.09411765
5.541176471,53.09411765
5.61372549,53.09411765
5.68627451,53.09411765
5.758823529,53.09411765
5.831372549,53.09411765
5.903921569,53.09411765
5.976470588,53.09411765
6.049019608,53.09411765
6.121568627,53.09411765
6.194117647,53.09411765
6.266666667,53.09411765
6.339215686,53.09411765
6.411764706,53.09411765
6.484313725,53.09411765
6.556862745,53.09411765
6.629411765,53.09411765
6.701960784,53.09411765
6.774509804,53.09411765
6.847058824,53.09411765
6.919607843,53.09411765
6.992156863,53.09411765
7.064705882,53.09411765
7.137254902,53.09411765
7.209803922,53.09411765
7.282352941,53.09411765
7.354901961,53.09411765
7.42745098,53.09411765
7.5,53.09411765
-11,53.14705882
-10.92745098,53.14705882
-10.85490196,53.14705882
-10.78235294,53.14705882
-10.70980392,53.14705882
-10.6372549,53.14705882
-10.56470588,53.14705882
-10.49215686,53.14705882
-10.41960784,53.14705882
-10.34705882,53.14705882
-10.2745098,53.14705882
-10.20196078,53.14705882
-10.12941176,53.14705882
-10.05686275,53.14705882
-9.984313725,53.14705882
-9.911764706,53.14705882
-9.839215686,53.14705882
-9.766666667,53.14705882
-9.694117647,53.14705882
-9.621568627,53.14705882
-9.549019608,53.14705882
-9.476470588,53.14705882
-9.403921569,53.14705882
-9.331372549,53.14705882
-9.258823529,53.14705882
-9.18627451,53.14705882
-9.11372549,53.14705882
-9.041176471,53.14705882
-8.968627451,53.14705882
-8.896078431,53.14705882
-8.823529412,53.14705882
-8.750980392,53.14705882
-8.678431373,53.14705882
-8.605882353,53.14705882
-8.533333333,53.14705882
-8.460784314,53.14705882
-8.388235294,53.14705882
-8.315686275,53.14705882
-8.243137255,53.14705882
-8.170588235,53.14705882
-8.098039216,53.14705882
-8.025490196,53.14705882
-7.952941176,53.14705882
-7.880392157,53.14705882
-7.807843137,53.14705882
-7.735294118,53.14705882
-7.662745098,53.14705882
-7.590196078,53.14705882
-7.517647059,53.14705882
-7.445098039,53.14705882
-7.37254902,53.14705882
-7.3,53.14705882
-7.22745098,53.14705882
-7.154901961,53.14705882
-7.082352941,53.14705882
-7.009803922,53.14705882
-6.937254902,53.14705882
-6.864705882,53.14705882
-6.792156863,53.14705882
-6.719607843,53.14705882
-6.647058824,53.14705882
-6.574509804,53.14705882
-6.501960784,53.14705882
-6.429411765,53.14705882
-6.356862745,53.14705882
-6.284313725,53.14705882
-6.211764706,53.14705882
-6.139215686,53.14705882
-6.066666667,53.14705882
-5.994117647,53.14705882
-5.921568627,53.14705882
-5.849019608,53.14705882
-5.776470588,53.14705882
-5.703921569,53.14705882
-5.631372549,53.14705882
-5.558823529,53.14705882
-5.48627451,53.14705882
-5.41372549,53.14705882
-5.341176471,53.14705882
-5.268627451,53.14705882
-5.196078431,53.14705882
-5.123529412,53.14705882
-5.050980392,53.14705882
-4.978431373,53.14705882
-4.905882353,53.14705882
-4.833333333,53.14705882
-4.760784314,53.14705882
-4.688235294,53.14705882
-4.615686275,53.14705882
-4.543137255,53.14705882
-4.470588235,53.14705882
-4.398039216,53.14705882
-4.325490196,53.14705882
-4.252941176,53.14705882
-4.180392157,53.14705882
-4.107843137,53.14705882
-4.035294118,53.14705882
-3.962745098,53.14705882
-3.890196078,53.14705882
-3.817647059,53.14705882
-3.745098039,53.14705882
-3.67254902,53.14705882
-3.6,53.14705882
-3.52745098,53.14705882
-3.454901961,53.14705882
-3.382352941,53.14705882
-3.309803922,53.14705882
-3.237254902,53.14705882
-3.164705882,53.14705882
-3.092156863,53.14705882
-3.019607843,53.14705882
-2.947058824,53.14705882
-2.874509804,53.14705882
-2.801960784,53.14705882
-2.729411765,53.14705882
-2.656862745,53.14705882
-2.584313725,53.14705882
-2.511764706,53.14705882
-2.439215686,53.14705882
-2.366666667,53.14705882
-2.294117647,53.14705882
-2.221568627,53.14705882
-2.149019608,53.14705882
-2.076470588,53.14705882
-2.003921569,53.14705882
-1.931372549,53.14705882
-1.858823529,53.14705882
-1.78627451,53.14705882
-1.71372549,53.14705882
-1.641176471,53.14705882
-1.568627451,53.14705882
-1.496078431,53.14705882
-1.423529412,53.14705882
-1.350980392,53.14705882
-1.278431373,53.14705882
-1.205882353,53.14705882
-1.133333333,53.14705882
-1.060784314,53.14705882
-0.988235294,53.14705882
-0.915686275,53.14705882
-0.843137255,53.14705882
-0.770588235,53.14705882
-0.698039216,53.14705882
-0.625490196,53.14705882
-0.552941176,53.14705882
-0.480392157,53.14705882
-0.407843137,53.14705882
-0.335294118,53.14705882
-0.262745098,53.14705882
-0.190196078,53.14705882
-0.117647059,53.14705882
-0.045098039,53.14705882
0.02745098,53.14705882
0.1,53.14705882
0.17254902,53.14705882
0.245098039,53.14705882
0.317647059,53.14705882
0.390196078,53.14705882
0.462745098,53.14705882
0.535294118,53.14705882
0.607843137,53.14705882
0.680392157,53.14705882
0.752941176,53.14705882
0.825490196,53.14705882
0.898039216,53.14705882
0.970588235,53.14705882
1.043137255,53.14705882
1.115686275,53.14705882
1.188235294,53.14705882
1.260784314,53.14705882
1.333333333,53.14705882
1.405882353,53.14705882
1.478431373,53.14705882
1.550980392,53.14705882
1.623529412,53.14705882
1.696078431,53.14705882
1.768627451,53.14705882
1.841176471,53.14705882
1.91372549,53.14705882
1.98627451,53.14705882
2.058823529,53.14705882
2.131372549,53.14705882
2.203921569,53.14705882
2.276470588,53.14705882
2.349019608,53.14705882
2.421568627,53.14705882
2.494117647,53.14705882
2.566666667,53.14705882
2.639215686,53.14705882
2.711764706,53.14705882
2.784313725,53.14705882
2.856862745,53.14705882
2.929411765,53.14705882
3.001960784,53.14705882
3.074509804,53.14705882
3.147058824,53.14705882
3.219607843,53.14705882
3.292156863,53.14705882
3.364705882,53.14705882
3.437254902,53.14705882
3.509803922,53.14705882
3.582352941,53.14705882
3.654901961,53.14705882
3.72745098,53.14705882
3.8,53.14705882
3.87254902,53.14705882
3.945098039,53.14705882
4.017647059,53.14705882
4.090196078,53.14705882
4.162745098,53.14705882
4.235294118,53.14705882
4.307843137,53.14705882
4.380392157,53.14705882
4.452941176,53.14705882
4.525490196,53.14705882
4.598039216,53.14705882
4.670588235,53.14705882
4.743137255,53.14705882
4.815686275,53.14705882
4.888235294,53.14705882
4.960784314,53.14705882
5.033333333,53.14705882
5.105882353,53.14705882
5.178431373,53.14705882
5.250980392,53.14705882
5.323529412,53.14705882
5.396078431,53.14705882
5.468627451,53.14705882
5.541176471,53.14705882
5.61372549,53.14705882
5.68627451,53.14705882
5.758823529,53.14705882
5.831372549,53.14705882
5.903921569,53.14705882
5.976470588,53.14705882
6.049019608,53.14705882
6.121568627,53.14705882
6.194117647,53.14705882
6.266666667,53.14705882
6.339215686,53.14705882
6.411764706,53.14705882
6.484313725,53.14705882
6.556862745,53.14705882
6.629411765,53.14705882
6.701960784,53.14705882
6.774509804,53.14705882
6.847058824,53.14705882
6.919607843,53.14705882
6.992156863,53.14705882
7.064705882,53.14705882
7.137254902,53.14705882
7.209803922,53.14705882
7.282352941,53.14705882
7.354901961,53.14705882
7.42745098,53.14705882
7.5,53.14705882
-11,53.2
-10.92745098,53.2
-10.85490196,53.2
-10.78235294,53.2
-10.70980392,53.2
-10.6372549,53.2
-10.56470588,53.2
-10.49215686,53.2
-10.41960784,53.2
-10.34705882,53.2
-10.2745098,53.2
-10.20196078,53.2
-10.12941176,53.2
-10.05686275,53.2
-9.984313725,53.2
-9.911764706,53.2
-9.839215686,53.2
-9.766666667,53.2
-9.694117647,53.2
-9.621568627,53.2
-9.549019608,53.2
-9.476470588,53.2
-9.403921569,53.2
-9.331372549,53.2
-9.258823529,53.2
-9.18627451,53.2
-9.11372549,53.2
-9.041176471,53.2
-8.968627451,53.2
-8.896078431,53.2
-8.823529412,53.2
-8.750980392,53.2
-8.678431373,53.2
-8.605882353,53.2
-8.533333333,53.2
-8.460784314,53.2
-8.388235294,53.2
-8.315686275,53.2
-8.243137255,53.2
-8.170588235,53.2
-8.098039216,53.2
-8.025490196,53.2
-7.952941176,53.2
-7.880392157,53.2
-7.807843137,53.2
-7.735294118,53.2
-7.662745098,53.2
-7.590196078,53.2
-7.517647059,53.2
-7.445098039,53.2
-7.37254902,53.2
-7.3,53.2
-7.22745098,53.2
-7.154901961,53.2
-7.082352941,53.2
-7.009803922,53.2
-6.937254902,53.2
-6.864705882,53.2
-6.792156863,53.2
-6.719607843,53.2
-6.647058824,53.2
-6.574509804,53.2
-6.501960784,53.2
-6.429411765,53.2
-6.356862745,53.2
-6.284313725,53.2
-6.211764706,53.2
-6.139215686,53.2
-6.066666667,53.2
-5.994117647,53.2
-5.921568627,53.2
-5.849019608,53.2
-5.776470588,53.2
-5.703921569,53.2
-5.631372549,53.2
-5.558823529,53.2
-5.48627451,53.2
-5.41372549,53.2
-5.341176471,53.2
-5.268627451,53.2
-5.196078431,53.2
-5.123529412,53.2
-5.050980392,53.2
-4.978431373,53.2
-4.905882353,53.2
-4.833333333,53.2
-4.760784314,53.2
-4.688235294,53.2
-4.615686275,53.2
-4.543137255,53.2
-4.470588235,53.2
-4.398039216,53.2
-4.325490196,53.2
-4.252941176,53.2
-4.180392157,53.2
-4.107843137,53.2
-4.035294118,53.2
-3.962745098,53.2
-3.890196078,53.2
-3.817647059,53.2
-3.745098039,53.2
-3.67254902,53.2
-3.6,53.2
-3.52745098,53.2
-3.454901961,53.2
-3.382352941,53.2
-3.309803922,53.2
-3.237254902,53.2
-3.164705882,53.2
-3.092156863,53.2
-3.019607843,53.2
-2.947058824,53.2
-2.874509804,53.2
-2.801960784,53.2
-2.729411765,53.2
-2.656862745,53.2
-2.584313725,53.2
-2.511764706,53.2
-2.439215686,53.2
-2.366666667,53.2
-2.294117647,53.2
-2.221568627,53.2
-2.149019608,53.2
-2.076470588,53.2
-2.003921569,53.2
-1.931372549,53.2
-1.858823529,53.2
-1.78627451,53.2
-1.71372549,53.2
-1.641176471,53.2
-1.568627451,53.2
-1.496078431,53.2
-1.423529412,53.2
-1.350980392,53.2
-1.278431373,53.2
-1.205882353,53.2
-1.133333333,53.2
-1.060784314,53.2
-0.988235294,53.2
-0.915686275,53.2
-0.843137255,53.2
-0.770588235,53.2
-0.698039216,53.2
-0.625490196,53.2
-0.552941176,53.2
-0.480392157,53.2
-0.407843137,53.2
-0.335294118,53.2
-0.262745098,53.2
-0.190196078,53.2
-0.117647059,53.2
-0.045098039,53.2
0.02745098,53.2
0.1,53.2
0.17254902,53.2
0.245098039,53.2
0.317647059,53.2
0.390196078,53.2
0.462745098,53.2
0.535294118,53.2
0.607843137,53.2
0.680392157,53.2
0.752941176,53.2
0.825490196,53.2
0.898039216,53.2
0.970588235,53.2
1.043137255,53.2
1.115686275,53.2
1.188235294,53.2
1.260784314,53.2
1.333333333,53.2
1.405882353,53.2
1.478431373,53.2
1.550980392,53.2
1.623529412,53.2
1.696078431,53.2
1.768627451,53.2
1.841176471,53.2
1.91372549,53.2
1.98627451,53.2
2.058823529,53.2
2.131372549,53.2
2.203921569,53.2
2.276470588,53.2
2.349019608,53.2
2.421568627,53.2
2.494117647,53.2
2.566666667,53.2
2.639215686,53.2
2.711764706,53.2
2.784313725,53.2
2.856862745,53.2
2.929411765,53.2
3.001960784,53.2
3.074509804,53.2
3.147058824,53.2
3.219607843,53.2
3.292156863,53.2
3.364705882,53.2
3.437254902,53.2
3.509803922,53.2
3.582352941,53.2
